app_num,app_name,app_id,release_date,price,price_decimal,user_score_meta_score,owners,playtime_median,developer,developer2,publisher,publisher2
7771,Signal Simulator,839310,4/29/2018,1999,$19.99 ,N/A (N/A),30000,00:00 (00:00),Blagovest Penev,Blagovest Penev,Blagovest Penev,Blagovest Penev
7773,Megadimension Neptunia VIIR,774511,10/22/2018,1349,$13.49 ,N/A (N/A),61000,00:00 (00:00),"IDEA FACTORY, COMPILE HEART","IDEA FACTORY, COMPILE HEART","Idea Factory International, Inc.","Idea Factory International, Inc."
7774,VR Flush,866540,6/20/2018,0,Free,N/A (N/A),109000,00:00 (00:00),Brudingo Team,Brudingo Team,Brudingo Team,Brudingo Team
7776,Leaflet Love Story,895220,8/20/2018,299,$2.99 ,N/A (N/A),24000,00:00 (00:00),"G+<U+5DE5><U+7A0B><U+56E2>, <U+6A58><U+5B50><U+73ED>","G+<U+5DE5><U+7A0B><U+56E2>, <U+6A58><U+5B50><U+73ED>",PeriScope Game,PeriScope Game
7777,Lucy Got Problems,879510,9/28/2018,799,$7.99 ,N/A (N/A),33000,00:00 (00:00),Flat Chest Dev,Flat Chest Dev,"Flat Chest Dev, Critical Bliss","Flat Chest Dev, Critical Bliss"
7778,Stormbound,790600,5/15/2018,0,Free,N/A (N/A),115000,00:07 (00:03),"Paladin Studios, Sheepyard","Paladin Studios, Sheepyard",Sheepyard,Sheepyard
7779,HEARTBEAT,984560,12/12/2018,1499,$14.99 ,N/A (N/A),69000,00:00 (00:00),CHUMBOSOFT LLC,CHUMBOSOFT LLC,CHUMBOSOFT LLC,CHUMBOSOFT LLC
7780,Love's Sweet Garnish,891510,9/7/2018,909,$9.09 ,N/A (N/A),15000,00:00 (00:00),Canvas+Garden,Canvas+Garden,Sekai Project,Sekai Project
7781,360 No Scope Arena,883100,9/6/2018,99,$0.99 ,N/A (N/A),31000,00:00 (00:00),Tasty Delicious Games,Tasty Delicious Games,Tasty Delicious Games,Tasty Delicious Games
7782,Adventure of a Lifetime,820730,4/26/2018,779,$7.79 ,N/A (N/A),15000,00:00 (00:00),MoeNovel,MoeNovel,MoeNovel,MoeNovel
7783,Soccer Manager 2019,994930,12/19/2018,0,N/A,N/A (N/A),222000,00:00 (00:00),Soccer Manager Ltd,Soccer Manager Ltd,Soccer Manager Ltd,Soccer Manager Ltd
7785,God's Basement,753930,10/16/2018,299,$2.99 ,N/A (N/A),28000,00:00 (00:00),Erebus,Erebus,Erebus,Erebus
7786,Visitor <U+6765><U+8BBF><U+8005>,882960,7/7/2018,399,$3.99 ,N/A (N/A),46000,00:00 (00:00),Zhongce Games,Zhongce Games,Zhongce Games,Zhongce Games
7787,Forged Battalion,686260,8/14/2018,1999,$19.99 ,N/A (N/A),137000,00:00 (00:00),Petroglyph,Petroglyph,Team17 Digital Ltd,Team17 Digital Ltd
7789,MXGP PRO,798290,6/29/2018,2999,$29.99 ,N/A (N/A),69000,02:21 (00:47),Milestone S.r.l.,Milestone S.r.l.,Milestone S.r.l.,Milestone S.r.l.
7791,Deep the Game,1046470,12/1/2018,0,Free,N/A (N/A),130000,00:00 (00:00),Goricina Productions,Goricina Productions,Goricina Entertainment,Goricina Entertainment
7792,Mojo: Hanako,892630,7/27/2018,0,Free,N/A (N/A),79000,00:00 (00:00),L. Stotch,L. Stotch,L. Stotch,L. Stotch
7793,My Lovely Daughter,580170,3/8/2018,599,$5.99 ,N/A (N/A),43000,00:00 (00:00),GameChanger Studio,GameChanger Studio,"Toge Productions, Neon Doctrine","Toge Productions, Neon Doctrine"
7794,<U+6771><U+5468><U+5217><U+840C><U+5FD7> Philosophic Love,528060,8/17/2018,0,Free,N/A (N/A),138000,00:00 (00:00),"IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD.","IWPLAY WORLD INTERACTIVE ENTERTAINMENT TECHNOLOGY CO., LTD."
7795,GNOG,290510,7/17/2018,999,$9.99 ,N/A (N/A),89000,00:00 (00:00),KO_OP,KO_OP,Double Fine Presents,Double Fine Presents
7796,Dungeon Warfare 2,698540,7/6/2018,1499,$14.99 ,N/A (N/A),70000,00:00 (00:00),Valsar,Valsar,Valsar,Valsar
7797,<U+4E03><U+4EBA><U+6740><U+9635> - Seven Sacrifices,885140,9/14/2018,699,$6.99 ,N/A (N/A),35000,00:00 (00:00),<U+7AE0><U+9C7C><U+7F50><U+5934><U+5236><U+4F5C><U+7EC4>,<U+7AE0><U+9C7C><U+7F50><U+5934><U+5236><U+4F5C><U+7EC4>,<U+7AE0><U+9C7C><U+7F50><U+5934><U+5236><U+4F5C><U+7EC4>,<U+7AE0><U+9C7C><U+7F50><U+5934><U+5236><U+4F5C><U+7EC4>
7798,Mojo 2: Mia,950530,10/26/2018,0,Free,N/A (N/A),91000,00:00 (00:00),L. Stotch,L. Stotch,L. Stotch,L. Stotch
7799,Flowers -Le volume sur ete-,858940,7/26/2018,1999,$19.99 ,N/A (N/A),10000,00:00 (00:00),Innocent Grey,Innocent Grey,JAST USA,JAST USA
7800,Lynne,885640,7/13/2018,0,Free,N/A (N/A),59000,00:00 (00:00),ebi-hime,ebi-hime,ebi-hime,ebi-hime
7801,Hello Charlotte EP3: Childhood's End,760890,1/4/2018,299,$2.99 ,N/A (N/A),20000,00:00 (00:00),etherane,etherane,etherane,etherane
7802,DYNASTY WARRIORS 7: Xtreme Legends Definitive Edition,968790,12/6/2018,1399,$13.99 ,N/A (N/A),37000,00:00 (00:00),"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD."
7804,Out of the Park Baseball 19,619290,3/22/2018,1999,$19.99 ,N/A (N/A),114000,00:00 (00:00),Out of the Park Developments,Out of the Park Developments,Out of the Park Developments,Out of the Park Developments
7806,HELLO LADY!,783120,6/29/2018,1319,$13.19 ,N/A (N/A),18000,00:00 (00:00),AKATSUKI-WORKS,AKATSUKI-WORKS,HIKARI FIELD,HIKARI FIELD
7807,Slingshot people,542340,10/20/2018,99,$0.99 ,N/A (N/A),604000,00:00 (00:00),StalkerAlex,StalkerAlex,StalkerAlex.,StalkerAlex.
7808,Scalak,858760,5/22/2018,199,$1.99 ,N/A (N/A),24000,00:00 (00:00),Hamster On Coke Games,Hamster On Coke Games,Hamster On Coke Games,Hamster On Coke Games
7809,A Game About,927990,11/6/2018,0,Free,N/A (N/A),125000,00:00 (00:00),byolivierb,byolivierb,byolivierb,byolivierb
7810,Capcom Beat 'Em Up Bundle,885150,10/10/2018,1999,$19.99 ,N/A (N/A),61000,00:00 (00:00),"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","CAPCOM Co., Ltd."
7814,MX vs ATV All Out,520940,3/27/2018,3999,$39.99 ,N/A (N/A),45000,00:00 (00:00),Rainbow Studios,Rainbow Studios,THQ Nordic,THQ Nordic
7815,AHEGAL,865090,10/11/2018,99,$0.99 ,N/A (N/A),58000,00:00 (00:00),Oppai Reveal Studios,Oppai Reveal Studios,Oppai Reveal Studios,Oppai Reveal Studios
7816,Mini-Dead,851530,5/4/2018,0,Free,N/A (N/A),102000,00:00 (00:00),Alec Smith,Alec Smith,Milo Games,Milo Games
7817,RetroMaze,852110,5/21/2018,99,$0.99 ,N/A (N/A),28000,00:00 (00:00),Durven Studios,Durven Studios,Durven Studios,Durven Studios
7819,Lovers ' Smiles,956100,11/2/2018,99,$0.99 ,N/A (N/A),114000,00:00 (00:00),S'Games,S'Games,Lucky Games,Lucky Games
7822,Zup! Zero 2,658550,9/11/2018,99,$0.99 ,N/A (N/A),114000,00:00 (00:00),Quiet River,Quiet River,Quiet River,Quiet River
7823,Sniper 3D Assassin: Free to Play,922320,9/19/2018,0,Free,N/A (N/A),265000,00:00 (00:00),Fun Games For Free,Fun Games For Free,Fun Games For Free,Fun Games For Free
7825,Crash Wheels,514920,12/20/2018,499,$4.99 ,N/A (N/A),92000,00:00 (00:00),Quiet River,Quiet River,Quiet River,Quiet River
7826,eSports Legend,907270,10/16/2018,999,$9.99 ,N/A (N/A),172000,00:00 (00:00),90Games,90Games,Coconut Island Games,Coconut Island Games
7827,Zoo Tycoon: Ultimate Animal Collection,613880,9/14/2018,1999,$19.99 ,N/A (N/A),80000,00:00 (00:00),"Frontier Developments, Asobo Studio","Frontier Developments, Asobo Studio",Xbox Game Studios,Xbox Game Studios
7828,<U+61D2><U+4EBA><U+4FEE><U+4ED9><U+4F20>,892420,11/15/2018,399,$3.99 ,N/A (N/A),190000,00:00 (00:00),<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>,<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>,<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>,<U+6258><U+66F4><U+7684><U+4FEE><U+7F57>
7829,FRAMED Collection,322450,5/17/2018,399,$3.99 ,N/A (N/A),80000,00:00 (00:00),Loveshack Entertainment,Loveshack Entertainment,Fellow Traveller,Fellow Traveller
7831,New Gundam Breaker,738530,9/24/2018,999,$9.99 ,N/A (N/A),101000,00:00 (00:00),"CRAFTS &amp; MEISTER Co., Ltd.","CRAFTS &amp; MEISTER Co., Ltd.",BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment
7833,Mega Man X Legacy Collection 2,743900,7/24/2018,999,$9.99 ,N/A (N/A),99000,00:00 (00:00),"CAPCOM CO., LTD","CAPCOM CO., LTD","CAPCOM CO., LTD","CAPCOM CO., LTD"
7834,Marbles on Stream,1170970,3/28/2018,0,Free,N/A (N/A),192000,00:00 (00:00),Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.,Pixel by Pixel Studios Inc.
7835,Egypt: Old Kingdom,646500,5/24/2018,1499,$14.99 ,N/A (N/A),92000,00:00 (00:00),Clarus Victoria,Clarus Victoria,Clarus Victoria,Clarus Victoria
7836,KOEWOTAYORINI / <U+58F0><U+4E4B><U+5BC4><U+6258>,787450,3/26/2018,0,Free,N/A (N/A),123000,00:00 (00:00),<U+3042><U+307F><U+305D><U+7D44>,<U+3042><U+307F><U+305D><U+7D44>,"Pujia8 Studio, Gamera Game","Pujia8 Studio, Gamera Game"
7839,Steven Universe: Save the Light,821890,8/13/2018,2499,$24.99 ,N/A (N/A),28000,00:00 (00:00),"Grumpyface Studios, Finite Reflection Studios","Grumpyface Studios, Finite Reflection Studios",Cartoon Network Games,Cartoon Network Games
7841,Golfing Over It with Alva Majo,817510,3/28/2018,499,$4.99 ,N/A (N/A),63000,00:00 (00:00),Majorariatto,Majorariatto,Majorariatto,Majorariatto
7843,Hunt Down The Freeman,723390,2/23/2018,999,$9.99 ,N/A (N/A),74000,00:00 (00:00),Royal Rudius Entertainment,Royal Rudius Entertainment,Royal Rudius Entertainment,Royal Rudius Entertainment
7845,Underhero,573320,9/19/2018,899,$8.99 ,N/A (N/A),100000,00:00 (00:00),Paper Castle Games,Paper Castle Games,Paper Castle Games,Paper Castle Games
7846,The MISSING: J.J. Macfield and the Island of Memories,842910,10/11/2018,599,$5.99 ,N/A (N/A),26000,00:00 (00:00),White Owls Inc.,White Owls Inc.,Arc System Works,Arc System Works
7847,<U+4E1C><U+65B9><U+8BD5><U+95FB><U+5E7F><U+7EAA> ~ Perfect Memento of Touhou Question,904740,8/2/2018,0,Free,N/A (N/A),76000,00:00 (00:00),Bawu Team,Bawu Team,Bawu Team,Bawu Team
7848,Broken Reality,757480,11/29/2018,1499,$14.99 ,N/A (N/A),42000,00:00 (00:00),Dynamic Media Triad,Dynamic Media Triad,Digital Tribe,Digital Tribe
7850,Hero of the Kingdom III,772430,8/30/2018,999,$9.99 ,N/A (N/A),180000,00:00 (00:00),Lonely Troops,Lonely Troops,Lonely Troops,Lonely Troops
7851,Acceleration of SUGURI 2,390710,3/7/2018,449,$4.49 ,N/A (N/A),126000,00:01 (00:00),Orange_Juice,Orange_Juice,Fruitbat Factory,Fruitbat Factory
7852,Bombix,662830,3/2/2018,0,Free,N/A (N/A),182000,00:00 (00:00),Pragmatix Ltd,Pragmatix Ltd,Pragmatix Ltd,Pragmatix Ltd
7853,Demolish & Build 2018,577670,3/8/2018,999,$9.99 ,N/A (N/A),91000,00:08 (00:02),Noble Muffins,Noble Muffins,Demolish Games S.A.,Demolish Games S.A.
7854,Mobile Empire,741260,1/26/2018,399,$3.99 ,N/A (N/A),218000,00:00 (00:00),Shanghai huan zhen Info Tech Ltd,Shanghai huan zhen Info Tech Ltd,X.D. Network Inc.,X.D. Network Inc.
7855,Simmiland,932850,8/15/2018,499,$4.99 ,N/A (N/A),184000,00:21 (00:10),Sokpop Collective,Sokpop Collective,Sokpop Collective,Sokpop Collective
7857,Granny,962400,11/20/2018,499,$4.99 ,N/A (N/A),64000,00:00 (00:00),DVloper,DVloper,DVloper,DVloper
7858,Dude Simulator 2,825310,6/28/2018,49,$0.49 ,N/A (N/A),265000,00:00 (00:00),Kiddy,Kiddy,Kiddy,Kiddy
7860,Little Witch Academia: Chamber of Time,710470,5/15/2018,599,$5.99 ,N/A (N/A),30000,00:00 (00:00),"APLUS Co., Ltd","APLUS Co., Ltd",BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment
7862,Her Lie I Tried To Believe,806510,4/2/2018,0,Free,N/A (N/A),64000,00:00 (00:00),Hangover Cat Purrroduction,Hangover Cat Purrroduction,Hangover Cat Purrroduction,Hangover Cat Purrroduction
7863,Trailer Park Boys: Greasy Money,735850,2/15/2018,0,Free,N/A (N/A),202000,00:00 (00:00),East Side Games,East Side Games,East Side Games,East Side Games
7864,PUSS!,719750,8/2/2018,999,$9.99 ,N/A (N/A),43000,00:00 (00:00),teamcoil,teamcoil,teamcoil,teamcoil
7866,Deep Space Waifu: FANTASY,859680,9/27/2018,299,$2.99 ,N/A (N/A),36000,00:00 (00:00),Neko Climax Studios,Neko Climax Studios,Neko Climax Studios,Neko Climax Studios
7868,Light Bearers,765710,10/23/2018,0,Free,N/A (N/A),200000,00:00 (00:00),"FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC","FAT BOMB STUDIOS, LLC"
7869,Return.,906390,8/3/2018,0,Free,N/A (N/A),85000,00:00 (00:00),,PsychoFlux Entertainment,PsychoFlux Entertainment,
7870,CONFLICT OF NATIONS: WORLD WAR 3,784950,3/15/2018,0,Free,N/A (N/A),222000,00:01 (00:00),Dorado Games,Dorado Games,Dorado Games,Dorado Games
7871,<U+6C38><U+51BB><U+4E4B><U+58F3> The Shell of Permafrost,976940,12/9/2018,0,Free,N/A (N/A),71000,00:00 (00:00),mayiyamore,mayiyamore,<U+8FF7><U+7CCA><U+7684><U+5B89><U+5B89>,<U+8FF7><U+7CCA><U+7684><U+5B89><U+5B89>
7872,ZeroRanger,809020,9/28/2018,1199,$11.99 ,N/A (N/A),48000,00:00 (00:00),System Erasure,System Erasure,System Erasure,System Erasure
7873,I am not a Monster: First Contact,826600,9/27/2018,1099,$10.99 ,N/A (N/A),94000,00:00 (00:00),Cheerdealers,Cheerdealers,Alawar Premium,Alawar Premium
7874,Tangledeep,628770,2/1/2018,1499,$14.99 ,N/A (N/A),83000,00:00 (00:00),Impact Gameworks,Impact Gameworks,Impact Gameworks,Impact Gameworks
7875,Gal*Gun 2,851890,7/20/2018,2099,$20.99 ,N/A (N/A),30000,00:00 (00:00),"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",PQube Limited,PQube Limited
7876,Great Hero's Beard,935270,10/17/2018,199,$1.99 ,N/A (N/A),230000,00:00 (00:00),OneShark,OneShark,SakuraGame,SakuraGame
7877,The Flood,816350,3/30/2018,0,Free,N/A (N/A),42000,00:00 (00:00),Ondrej Angelovic,Ondrej Angelovic,Ondrej Angelovic,Ondrej Angelovic
7878,Fog Of War - Free Edition,691020,2/22/2018,0,Free,N/A (N/A),510000,00:00 (00:00),Monkeys Lab.,Monkeys Lab.,Monkeys Lab.,Monkeys Lab.
7880,Delete,773670,1/25/2018,199,$1.99 ,N/A (N/A),49000,00:00 (00:00),Pony,Pony,Pony,Pony
7881,The friends of Ringo Ishikawa,846110,5/17/2018,1499,$14.99 ,N/A (N/A),33000,00:00 (00:00),yeo,yeo,yeo,yeo
7882,Rolling Line,754150,4/27/2018,1999,$19.99 ,N/A (N/A),43000,03:32 (03:32),Gaugepunk Games,Gaugepunk Games,Gaugepunk Games,Gaugepunk Games
7883,Adolescent Santa Claus,628730,7/20/2018,0,Free,N/A (N/A),130000,00:00 (00:00),"TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd.","TALESSHOP Co., Ltd."
7884,Cadria Item Shop,883860,8/23/2018,0,Free,N/A (N/A),261000,00:00 (00:00),Orange Cat Studio,Orange Cat Studio,BEST KIRIN GLOBAL LIMITED,BEST KIRIN GLOBAL LIMITED
7885,The Bard's Tale Trilogy,843260,8/14/2018,1499,$14.99 ,N/A (N/A),80000,00:00 (00:00),"Krome Studios, inXile Entertainment","Krome Studios, inXile Entertainment",inXile Entertainment,inXile Entertainment
7886,Siralim 3,841770,10/15/2018,1499,$14.99 ,N/A (N/A),25000,00:00 (00:00),Thylacine Studios,Thylacine Studios,Thylacine Studios LLC,Thylacine Studios LLC
7887,Summer Pockets,897220,6/29/2018,3374,$33.74 ,N/A (N/A),5000,00:00 (00:00),VisualArts/Key,VisualArts/Key,VisualArts,VisualArts
7888,Montaro RE,971680,11/23/2018,99,$0.99 ,N/A (N/A),38000,00:00 (00:00),"JCKSLAP, Sherlerk, <U+6211><U+5E2B><U+7236><U+7684><U+5F92><U+5152>, Eazie","JCKSLAP, Sherlerk, <U+6211><U+5E2B><U+7236><U+7684><U+5F92><U+5152>, Eazie",MBDL,MBDL
7890,"Dude, Stop",574560,6/1/2018,1499,$14.99 ,N/A (N/A),87000,00:00 (00:00),Team HalfBeard,Team HalfBeard,Team HalfBeard,Team HalfBeard
7892,Paratopic,897030,9/6/2018,549,$5.49 ,N/A (N/A),73000,00:00 (00:00),Arbitrary Metric,Arbitrary Metric,Arbitrary Metric,Arbitrary Metric
7893,Grim Nights,947300,10/12/2018,299,$2.99 ,N/A (N/A),59000,00:00 (00:00),Edym Pixels,Edym Pixels,Edym Pixels,Edym Pixels
7894,ISLAND,857450,8/23/2018,2999,$29.99 ,N/A (N/A),19000,00:00 (00:00),Frontwing,Frontwing,Frontwing USA,Frontwing USA
7895,Super Seducer 2 - Advanced Seduction Tactics,863570,9/13/2018,584,$5.84 ,N/A (N/A),100000,00:00 (00:00),RLR Training Inc,RLR Training Inc,Crabby Team,Crabby Team
7896,Hentai Memory,873240,7/20/2018,99,$0.99 ,N/A (N/A),59000,00:00 (00:00),Pirotexnik,Pirotexnik,Pirotexnik,Pirotexnik
7897,Varenje,460060,7/3/2018,0,Free,N/A (N/A),159000,00:00 (00:00),Play Cute,Play Cute,JoyBits Ltd.,JoyBits Ltd.
7898,Battle Royale Trainer,772540,1/4/2018,599,$5.99 ,N/A (N/A),163000,00:00 (00:00),Trickjump Games Ltd,Trickjump Games Ltd,Trickjump Games Ltd,Trickjump Games Ltd
7900,The Bard's Tale IV: Barrows Deep,566090,9/18/2018,0,N/A,N/A (N/A),46000,00:00 (00:00),inXile Entertainment,inXile Entertainment,inXile Entertainment,inXile Entertainment
7901,Street Fighter 30th Anniversary Collection,586200,5/29/2018,2999,$29.99 ,N/A (N/A),165000,00:00 (00:00),Digital Eclipse,Digital Eclipse,"Capcom U.S.A, Inc.","Capcom U.S.A, Inc."
7902,Slipstream,732810,5/21/2018,999,$9.99 ,N/A (N/A),97000,00:00 (00:00),ansdor,ansdor,ansdor,ansdor
7903,fpsVR,908520,9/11/2018,399,$3.99 ,N/A (N/A),301000,00:00 (00:00),SBSoftLab,SBSoftLab,SBSoftLab,SBSoftLab
7904,11-11 Memories Retold,735580,11/8/2018,449,$4.49 ,N/A (N/A),43000,00:00 (00:00),"Aardman Animations, Digixart","Aardman Animations, Digixart",BANDAI NAMCO Entertainment Europe,BANDAI NAMCO Entertainment Europe
7905,Creed: Rise to Glory,804490,9/25/2018,2999,$29.99 ,N/A (N/A),199000,00:00 (00:00),Survios,Survios,Survios,Survios
7906,Sword Art Online: Lost Song,840720,11/12/2018,499,$4.99 ,N/A (N/A),66000,00:00 (00:00),Artdink,Artdink,BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment
7907,Microcosmum: survival of cells,386260,7/24/2018,799,$7.99 ,N/A (N/A),97000,00:00 (00:00),Satur Entertainment,Satur Entertainment,Satur Entertainment,Satur Entertainment
7908,7 Billion Humans,792100,8/23/2018,1499,$14.99 ,N/A (N/A),167000,00:00 (00:00),Tomorrow Corporation,Tomorrow Corporation,Tomorrow Corporation,Tomorrow Corporation
7909,Hiveswap Friendsim,833040,4/13/2018,49,$0.49 ,N/A (N/A),98000,00:00 (00:00),"What Pumpkin Games, Inc.","What Pumpkin Games, Inc.",Fellow Traveller,Fellow Traveller
7912,<U+0415><U+0421><U+0422><U+042C> <U+0414><U+0412><U+0410> <U+0421><U+0422><U+0423><U+041B><U+0410>,873190,6/19/2018,99,$0.99 ,N/A (N/A),42000,00:00 (00:00),Censored,Censored,Kavkaz Sila Games,Kavkaz Sila Games
7913,VR Kanojo / VR<U+30AB><U+30CE><U+30B8><U+30E7>,751440,4/9/2018,2749,$27.49 ,N/A (N/A),111000,00:00 (00:00),ILLUSION,ILLUSION,ILLUSION,ILLUSION
7914,NBA 2K Playgrounds 2,726590,10/15/2018,2999,$29.99 ,N/A (N/A),32000,00:05 (00:01),Saber Interactive,Saber Interactive,2K,2K
7915,NALOGI,810670,3/17/2018,49,$0.49 ,N/A (N/A),44000,00:02 (00:00),CUTE ANIME GIRLS,CUTE ANIME GIRLS,Tranquility games,Tranquility games
7916,Super Seducer : How to Talk to Girls,695920,3/6/2018,584,$5.84 ,N/A (N/A),258000,00:00 (00:00),RLR Training Inc,RLR Training Inc,Clavators,Clavators
7918,The Crown of Leaves,604330,11/26/2018,499,$4.99 ,N/A (N/A),60000,00:00 (00:00),Lingrimm,Lingrimm,The Broken Horn,The Broken Horn
7920,Sword Art Online Re: Hollow Fragment,638650,8/20/2018,499,$4.99 ,N/A (N/A),52000,00:00 (00:00),"AQURIA Co., Ltd.","AQURIA Co., Ltd.",BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment
7921,WhiteLily 1:<U+4E3D><U+4E3D><U+516C><U+4E3B>,876850,8/17/2018,254,$2.54 ,N/A (N/A),69000,00:00 (00:00),<U+6E38><U+5B66><U+8005><U+72D0><U+72F8>,<U+6E38><U+5B66><U+8005><U+72D0><U+72F8>,<U+6E38><U+5B66><U+8005><U+72D0><U+72F8>,<U+6E38><U+5B66><U+8005><U+72D0><U+72F8>
7922,EXAPUNKS,716490,10/22/2018,1999,$19.99 ,N/A (N/A),76000,00:00 (00:00),Zachtronics,Zachtronics,Zachtronics,Zachtronics
7923,TSIOQUE,393190,11/7/2018,839,$8.39 ,N/A (N/A),54000,00:00 (00:00),"OhNoo Studio, Smile","OhNoo Studio, Smile",OhNoo Studio,OhNoo Studio
7924,Fallen ~Makina and the City of Ruins~,791330,2/23/2018,749,$7.49 ,N/A (N/A),186000,00:00 (00:00),Another Story,Another Story,Kagura Games,Kagura Games
7925,The Ditzy Demons Are in Love With Me,802870,10/26/2018,1749,$17.49 ,N/A (N/A),46000,00:07 (00:04),SMILE,SMILE,Sekai Project,Sekai Project
7926,BombTag,791930,2/12/2018,0,Free,N/A (N/A),294000,00:00 (00:00),David Schneider,David Schneider,David Schneider,David Schneider
7928,Rebel Forces,979080,12/20/2018,0,Free,N/A (N/A),348000,00:00 (00:00),Freeze Nova,Freeze Nova,Freeze Nova,Freeze Nova
7930,Crystalline,616250,8/22/2018,1999,$19.99 ,N/A (N/A),57000,00:00 (00:00),PixelFade Inc,PixelFade Inc,PixelFade Inc,PixelFade Inc
7931,Jet Island,587220,9/21/2018,1999,$19.99 ,N/A (N/A),42000,00:00 (00:00),Master Indie,Master Indie,Master Indie,Master Indie
7932,Shooty Skies,702810,3/6/2018,0,Free,N/A (N/A),331000,00:00 (00:00),Mighty Games,Mighty Games,Mighty Games,Mighty Games
7934,The Witch's House MV,885810,10/30/2018,899,$8.99 ,N/A (N/A),28000,00:00 (00:00),Fummy,Fummy,DANGEN Entertainment,DANGEN Entertainment
7936,Combat Arms: Reloaded,905640,10/31/2018,0,Free,N/A (N/A),590000,00:54 (00:18),"VALOFE, NEXON","VALOFE, NEXON",VALOFE,VALOFE
7937,Clue/Cluedo: The Classic Mystery Game,794800,5/17/2018,1199,$11.99 ,N/A (N/A),115000,00:00 (00:00),Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd,Marmalade Game Studio Ltd
7938,AXYOS,318100,8/1/2018,499,$4.99 ,N/A (N/A),365000,00:00 (00:00),Axyos Games,Axyos Games,Axyos Games,Axyos Games
7940,Gachi Heroes,944220,10/26/2018,49,$0.49 ,N/A (N/A),67000,00:00 (00:00),Lohsoft,Lohsoft,Lohsoft,Lohsoft
7942,Akane,884260,9/10/2018,499,$4.99 ,N/A (N/A),70000,00:00 (00:00),Ludic Studios,Ludic Studios,Ludic Studios,Ludic Studios
7944,Through the Ages,758370,3/26/2018,1599,$15.99 ,N/A (N/A),123000,00:00 (00:00),CGE Digital,CGE Digital,CGE Digital,CGE Digital
7947,<U+5BC4><U+5C45><U+9685><U+602A><U+5947><U+4E8B><U+4EF6><U+7C3F> Hermitage Strange Case Files,836640,11/12/2018,499,$4.99 ,N/A (N/A),74000,00:04 (00:02),Arrowiz,Arrowiz,bilibili,bilibili
7948,<U+5984><U+60F3><U+75C7>:Deliver Me,779640,8/9/2018,199,$1.99 ,N/A (N/A),139000,00:00 (00:00),<U+5C5E><U+97F3><U+5236><U+4F5C><U+7EC4>,<U+5C5E><U+97F3><U+5236><U+4F5C><U+7EC4>,SakuraGame,SakuraGame
7949,The Jackbox Party Pack 5,774461,10/17/2018,2999,$29.99 ,N/A (N/A),184000,00:50 (00:21),"Jackbox Games, Inc.","Jackbox Games, Inc.","Jackbox Games, Inc.","Jackbox Games, Inc."
7951,Swarmlake,793350,3/12/2018,299,$2.99 ,N/A (N/A),248000,00:00 (00:00),Dominique Grieshofer,Dominique Grieshofer,Dominique Grieshofer,Dominique Grieshofer
7952,"OH MY GOD, LOOK AT THIS KNIGHT",781440,1/30/2018,0,Free,N/A (N/A),145000,00:00 (00:00),Foxoft,Foxoft,AZAMATIKA,AZAMATIKA
7953,MY HERO ONE'S JUSTICE,748360,10/25/2018,2399,$23.99 ,N/A (N/A),67000,00:00 (00:00),Byking Inc.,Byking Inc.,BANDAI NAMCO Entertainment,BANDAI NAMCO Entertainment
7954,Niffelheim,351100,9/26/2018,1999,$19.99 ,N/A (N/A),99000,00:00 (00:00),Ellada Games,Ellada Games,Ellada Games,Ellada Games
7955,A Light in the Dark,766280,6/15/2018,1499,$14.99 ,N/A (N/A),69000,00:00 (00:00),"CreSpirit, Storia, Narrator","CreSpirit, Storia, Narrator",Sekai Project,Sekai Project
7956,Tourist Bus Simulator,953580,12/6/2018,2999,$29.99 ,N/A (N/A),51000,00:00 (00:00),"TML-Studios, PEDEPE","TML-Studios, PEDEPE",Aerosoft GmbH,Aerosoft GmbH
7957,Sep-99,952250,10/10/2018,0,Free,N/A (N/A),114000,00:00 (00:00),98DEMAKE,98DEMAKE,98DEMAKE,98DEMAKE
